algorithm,failure_type,n,f,seed,repetition,delivered_correct,any_delivered,total_correct,delivery_rate,agreed,agreement_rate,steps,terminated
flooding_naive,byz_active,31,10,178,8,12,21,21,0.5714,12,0.5714,9341,true
flooding_naive,byz_active,31,10,195,9,7,21,21,0.3333,14,0.6667,9341,true
flooding_ack,byz_active,31,10,42,0,3,21,21,0.1429,18,0.8571,5000,false
flooding_ack,byz_active,31,10,59,1,1,21,21,0.0476,20,0.9524,5000,false
flooding_ack,byz_active,31,10,76,2,2,21,21,0.0952,19,0.9048,5000,false
flooding_ack,byz_active,31,10,93,3,3,21,21,0.1429,18,0.8571,5000,false
flooding_ack,byz_active,31,10,110,4,4,21,21,0.1905,17,0.8095,5000,false
flooding_ack,byz_active,31,10,127,5,3,21,21,0.1429,18,0.8571,5000,false
flooding_ack,byz_active,31,10,144,6,1,21,21,0.0476,20,0.9524,5000,false
flooding_ack,byz_active,31,10,161,7,4,21,21,0.1905,17,0.8095,5000,false
flooding_ack,byz_active,31,10,178,8,2,21,21,0.0952,19,0.9048,5000,false
flooding_ack,byz_active,31,10,195,9,3,21,21,0.1429,18,0.8571,5000,false
bracha,byz_active,31,10,42,0,21,21,21,1.0000,21,1.0000,19321,true
bracha,byz_active,31,10,59,1,21,21,21,1.0000,21,1.0000,19321,true
bracha,byz_active,31,10,76,2,21,21,21,1.0000,21,1.0000,19321,true
bracha,byz_active,31,10,93,3,21,21,21,1.0000,21,1.0000,19321,true
bracha,byz_active,31,10,110,4,21,21,21,1.0000,21,1.0000,19321,true
bracha,byz_active,31,10,127,5,21,21,21,1.0000,21,1.0000,19321,true
bracha,byz_active,31,10,144,6,21,21,21,1.0000,21,1.0000,19321,true
bracha,byz_active,31,10,161,7,21,21,21,1.0000,21,1.0000,19321,true
bracha,byz_active,31,10,178,8,21,21,21,1.0000,21,1.0000,19321,true
bracha,byz_active,31,10,195,9,21,21,21,1.0000,21,1.0000,19321,true
flooding_naive,byz_active,31,11,42,0,8,20,20,0.4000,12,0.6000,10182,true
flooding_naive,byz_active,31,11,59,1,5,20,20,0.2500,15,0.7500,10182,true
flooding_naive,byz_active,31,11,76,2,8,20,20,0.4000,12,0.6000,10182,true
flooding_naive,byz_active,31,11,93,3,9,20,20,0.4500,11,0.5500,10182,true
flooding_naive,byz_active,31,11,110,4,9,20,20,0.4500,11,0.5500,10182,true
flooding_naive,byz_active,31,11,127,5,9,20,20,0.4500,11,0.5500,10182,true
flooding_naive,byz_active,31,11,144,6,2,20,20,0.1000,18,0.9000,10182,true
flooding_naive,byz_active,31,11,161,7,15,20,20,0.7500,15,0.7500,10182,true
flooding_naive,byz_active,31,11,178,8,11,20,20,0.5500,11,0.5500,10182,true
flooding_naive,byz_active,31,11,195,9,3,20,20,0.1500,17,0.8500,10182,true
flooding_ack,byz_active,31,11,42,0,3,20,20,0.1500,17,0.8500,5000,false
flooding_ack,byz_active,31,11,59,1,1,20,20,0.0500,19,0.9500,5000,false
flooding_ack,byz_active,31,11,76,2,2,20,20,0.1000,18,0.9000,5000,false
flooding_ack,byz_active,31,11,93,3,3,20,20,0.1500,17,0.8500,5000,false
flooding_ack,byz_active,31,11,110,4,3,20,20,0.1500,17,0.8500,5000,false
flooding_ack,byz_active,31,11,127,5,2,20,20,0.1000,18,0.9000,5000,false
flooding_ack,byz_active,31,11,144,6,1,20,20,0.0500,19,0.9500,5000,false
flooding_ack,byz_active,31,11,161,7,4,20,20,0.2000,16,0.8000,5000,false
flooding_ack,byz_active,31,11,178,8,2,20,20,0.1000,18,0.9000,5000,false
flooding_ack,byz_active,31,11,195,9,2,20,20,0.1000,18,0.9000,5000,false
bracha,byz_active,31,11,42,0,0,0,20,0.0000,0,1.0000,20461,true
bracha,byz_active,31,11,59,1,0,0,20,0.0000,0,1.0000,20461,true
bracha,byz_active,31,11,76,2,0,0,20,0.0000,0,1.0000,20461,true
bracha,byz_active,31,11,93,3,0,0,20,0.0000,0,1.0000,20461,true
bracha,byz_active,31,11,110,4,0,0,20,0.0000,0,1.0000,20461,true
bracha,byz_active,31,11,127,5,0,0,20,0.0000,0,1.0000,20461,true
bracha,byz_active,31,11,144,6,0,0,20,0.0000,0,1.0000,20461,true
bracha,byz_active,31,11,161,7,0,0,20,0.0000,0,1.0000,20461,true
bracha,byz_active,31,11,178,8,0,0,20,0.0000,0,1.0000,20461,true
bracha,byz_active,31,11,195,9,0,0,20,0.0000,0,1.0000,20461,true
flooding_naive,byz_active,31,12,42,0,8,19,19,0.4211,11,0.5789,11023,true
flooding_naive,byz_active,31,12,59,1,5,19,19,0.2632,14,0.7368,11023,true
flooding_naive,byz_active,31,12,76,2,7,19,19,0.3684,12,0.6316,11023,true
flooding_naive,byz_active,31,12,93,3,9,19,19,0.4737,10,0.5263,11023,true
flooding_naive,byz_active,31,12,110,4,8,19,19,0.4211,11,0.5789,11023,true
flooding_naive,byz_active,31,12,127,5,9,19,19,0.4737,10,0.5263,11023,true
flooding_naive,byz_active,31,12,144,6,2,19,19,0.1053,17,0.8947,11023,true
flooding_naive,byz_active,31,12,161,7,8,19,19,0.4211,11,0.5789,11023,true
flooding_naive,byz_active,31,12,178,8,11,19,19,0.5789,11,0.5789,11023,true
flooding_naive,byz_active,31,12,195,9,3,19,19,0.1579,16,0.8421,11023,true
flooding_ack,byz_active,31,12,42,0,3,19,19,0.1579,16,0.8421,5000,false
flooding_ack,byz_active,31,12,59,1,1,19,19,0.0526,18,0.9474,5000,false
flooding_ack,byz_active,31,12,76,2,2,19,19,0.1053,17,0.8947,5000,false
flooding_ack,byz_active,31,12,93,3,3,19,19,0.1579,16,0.8421,5000,false
flooding_ack,byz_active,31,12,110,4,3,19,19,0.1579,16,0.8421,5000,false
flooding_ack,byz_active,31,12,127,5,2,19,19,0.1053,17,0.8947,5000,false
flooding_ack,byz_active,31,12,144,6,1,19,19,0.0526,18,0.9474,5000,false
flooding_ack,byz_active,31,12,161,7,3,19,19,0.1579,16,0.8421,5000,false
flooding_ack,byz_active,31,12,178,8,2,19,19,0.1053,17,0.8947,5000,false
flooding_ack,byz_active,31,12,195,9,2,19,19,0.1053,17,0.8947,5000,false
bracha,byz_active,31,12,42,0,0,0,19,0.0000,0,1.0000,11431,true
bracha,byz_active,31,12,59,1,0,0,19,0.0000,0,1.0000,11431,true
bracha,byz_active,31,12,76,2,0,0,19,0.0000,0,1.0000,11431,true
bracha,byz_active,31,12,93,3,0,0,19,0.0000,0,1.0000,11431,true
bracha,byz_active,31,12,110,4,0,0,19,0.0000,0,1.0000,11431,true
bracha,byz_active,31,12,127,5,0,0,19,0.0000,0,1.0000,11431,true
bracha,byz_active,31,12,144,6,0,0,19,0.0000,0,1.0000,11431,true
bracha,byz_active,31,12,161,7,0,0,19,0.0000,0,1.0000,11431,true
bracha,byz_active,31,12,178,8,0,0,19,0.0000,0,1.0000,11431,true
bracha,byz_active,31,12,195,9,0,0,19,0.0000,0,1.0000,11431,true
flooding_naive,byz_active,31,13,42,0,8,18,18,0.4444,10,0.5556,11864,true
flooding_naive,byz_active,31,13,59,1,5,18,18,0.2778,13,0.7222,11864,true
flooding_naive,byz_active,31,13,76,2,5,18,18,0.2778,13,0.7222,11864,true
flooding_naive,byz_active,31,13,93,3,9,18,18,0.5000,9,0.5000,11864,true
flooding_naive,byz_active,31,13,110,4,8,18,18,0.4444,10,0.5556,11864,true
flooding_naive,byz_active,31,13,127,5,9,18,18,0.5000,9,0.5000,11864,true
flooding_naive,byz_active,31,13,144,6,1,18,18,0.0556,17,0.9444,11864,true
flooding_naive,byz_active,31,13,161,7,8,18,18,0.4444,10,0.5556,11864,true
flooding_naive,byz_active,31,13,178,8,11,18,18,0.6111,11,0.6111,11864,true
flooding_naive,byz_active,31,13,195,9,3,18,18,0.1667,15,0.8333,11864,true
flooding_ack,byz_active,31,13,42,0,3,18,18,0.1667,15,0.8333,5000,false
flooding_ack,byz_active,31,13,59,1,1,18,18,0.0556,17,0.9444,5000,false
flooding_ack,byz_active,31,13,76,2,1,18,18,0.0556,17,0.9444,5000,false
flooding_ack,byz_active,31,13,93,3,3,18,18,0.1667,15,0.8333,5000,false
flooding_ack,byz_active,31,13,110,4,3,18,18,0.1667,15,0.8333,5000,false
flooding_ack,byz_active,31,13,127,5,2,18,18,0.1111,16,0.8889,5000,false
flooding_ack,byz_active,31,13,144,6,1,18,18,0.0556,17,0.9444,5000,false
flooding_ack,byz_active,31,13,161,7,3,18,18,0.1667,15,0.8333,5000,false
flooding_ack,byz_active,31,13,178,8,2,18,18,0.1111,16,0.8889,5000,false
flooding_ack,byz_active,31,13,195,9,2,18,18,0.1111,16,0.8889,5000,false
bracha,byz_active,31,13,42,0,0,0,18,0.0000,0,1.0000,12301,true
bracha,byz_active,31,13,59,1,0,0,18,0.0000,0,1.0000,12301,true
bracha,byz_active,31,13,76,2,0,0,18,0.0000,0,1.0000,12301,true
bracha,byz_active,31,13,93,3,0,0,18,0.0000,0,1.0000,12301,true
bracha,byz_active,31,13,110,4,0,0,18,0.0000,0,1.0000,12301,true
bracha,byz_active,31,13,127,5,0,0,18,0.0000,0,1.0000,12301,true
bracha,byz_active,31,13,144,6,0,0,18,0.0000,0,1.0000,12301,true
bracha,byz_active,31,13,161,7,0,0,18,0.0000,0,1.0000,12301,true
bracha,byz_active,31,13,178,8,0,0,18,0.0000,0,1.0000,12301,true
bracha,byz_active,31,13,195,9,0,0,18,0.0000,0,1.0000,12301,true
flooding_naive,byz_active,31,14,42,0,8,17,17,0.4706,9,0.5294,12705,true
flooding_naive,byz_active,31,14,59,1,4,17,17,0.2353,13,0.7647,12705,true
flooding_naive,byz_active,31,14,76,2,5,17,17,0.2941,12,0.7059,12705,true
flooding_naive,byz_active,31,14,93,3,9,17,17,0.5294,9,0.5294,12705,true
flooding_naive,byz_active,31,14,110,4,8,17,17,0.4706,9,0.5294,12705,true
flooding_naive,byz_active,31,14,127,5,8,17,17,0.4706,9,0.5294,12705,true
flooding_naive,byz_active,31,14,144,6,1,17,17,0.0588,16,0.9412,12705,true
flooding_naive,byz_active,31,14,161,7,8,17,17,0.4706,9,0.5294,12705,true
flooding_naive,byz_active,31,14,178,8,8,17,17,0.4706,9,0.5294,12705,true
flooding_naive,byz_active,31,14,195,9,2,17,17,0.1176,15,0.8824,12705,true
flooding_ack,byz_active,31,14,42,0,3,17,17,0.1765,14,0.8235,5000,false
flooding_ack,byz_active,31,14,59,1,1,17,17,0.0588,16,0.9412,5000,false
flooding_ack,byz_active,31,14,76,2,1,17,17,0.0588,16,0.9412,5000,false
flooding_ack,byz_active,31,14,93,3,3,17,17,0.1765,14,0.8235,5000,false
flooding_ack,byz_active,31,14,110,4,3,17,17,0.1765,14,0.8235,5000,false
flooding_ack,byz_active,31,14,127,5,2,17,17,0.1176,15,0.8824,5000,false
flooding_ack,byz_active,31,14,144,6,1,17,17,0.0588,16,0.9412,5000,false
flooding_ack,byz_active,31,14,161,7,3,17,17,0.1765,14,0.8235,5000,false
flooding_ack,byz_active,31,14,178,8,2,17,17,0.1176,15,0.8824,5000,false
flooding_ack,byz_active,31,14,195,9,2,17,17,0.1176,15,0.8824,5000,false
bracha,byz_active,31,14,42,0,0,0,17,0.0000,0,1.0000,13171,true
bracha,byz_active,31,14,59,1,0,0,17,0.0000,0,1.0000,13171,true
bracha,byz_active,31,14,76,2,0,0,17,0.0000,0,1.0000,13171,true
bracha,byz_active,31,14,93,3,0,0,17,0.0000,0,1.0000,13171,true
bracha,byz_active,31,14,110,4,0,0,17,0.0000,0,1.0000,13171,true
bracha,byz_active,31,14,127,5,0,0,17,0.0000,0,1.0000,13171,true
bracha,byz_active,31,14,144,6,0,0,17,0.0000,0,1.0000,13171,true
bracha,byz_active,31,14,161,7,0,0,17,0.0000,0,1.0000,13171,true
bracha,byz_active,31,14,178,8,0,0,17,0.0000,0,1.0000,13171,true
bracha,byz_active,31,14,195,9,0,0,17,0.0000,0,1.0000,13171,true
flooding_naive,byz_active,31,15,42,0,7,16,16,0.4375,9,0.5625,13546,true
flooding_naive,byz_active,31,15,59,1,4,16,16,0.2500,12,0.7500,13546,true
flooding_naive,byz_active,31,15,76,2,5,16,16,0.3125,11,0.6875,13546,true
flooding_naive,byz_active,31,15,93,3,8,16,16,0.5000,8,0.5000,13546,true
flooding_naive,byz_active,31,15,110,4,7,16,16,0.4375,9,0.5625,13546,true
flooding_naive,byz_active,31,15,127,5,8,16,16,0.5000,8,0.5000,13546,true
flooding_naive,byz_active,31,15,144,6,1,16,16,0.0625,15,0.9375,13546,true
flooding_naive,byz_active,31,15,161,7,7,16,16,0.4375,9,0.5625,13546,true
flooding_naive,byz_active,31,15,178,8,8,16,16,0.5000,8,0.5000,13546,true
flooding_naive,byz_active,31,15,195,9,2,16,16,0.1250,14,0.8750,13546,true
flooding_ack,byz_active,31,15,42,0,3,16,16,0.1875,13,0.8125,5000,false
flooding_ack,byz_active,31,15,59,1,1,16,16,0.0625,15,0.9375,5000,false
flooding_ack,byz_active,31,15,76,2,1,16,16,0.0625,15,0.9375,5000,false
flooding_ack,byz_active,31,15,93,3,3,16,16,0.1875,13,0.8125,5000,false
flooding_ack,byz_active,31,15,110,4,3,16,16,0.1875,13,0.8125,5000,false
flooding_ack,byz_active,31,15,127,5,2,16,16,0.1250,14,0.8750,5000,false
flooding_ack,byz_active,31,15,144,6,1,16,16,0.0625,15,0.9375,5000,false
flooding_ack,byz_active,31,15,161,7,3,16,16,0.1875,13,0.8125,5000,false
flooding_ack,byz_active,31,15,178,8,2,16,16,0.1250,14,0.8750,5000,false
flooding_ack,byz_active,31,15,195,9,2,16,16,0.1250,14,0.8750,5000,false
bracha,byz_active,31,15,42,0,0,0,16,0.0000,0,1.0000,14041,true
bracha,byz_active,31,15,59,1,0,0,16,0.0000,0,1.0000,14041,true
bracha,byz_active,31,15,76,2,0,0,16,0.0000,0,1.0000,14041,true
bracha,byz_active,31,15,93,3,0,0,16,0.0000,0,1.0000,14041,true
bracha,byz_active,31,15,110,4,0,0,16,0.0000,0,1.0000,14041,true
bracha,byz_active,31,15,127,5,0,0,16,0.0000,0,1.0000,14041,true
bracha,byz_active,31,15,144,6,0,0,16,0.0000,0,1.0000,14041,true
bracha,byz_active,31,15,161,7,0,0,16,0.0000,0,1.0000,14041,true
bracha,byz_active,31,15,178,8,0,0,16,0.0000,0,1.0000,14041,true
bracha,byz_active,31,15,195,9,0,0,16,0.0000,0,1.0000,14041,true
flooding_naive,byz_active,31,16,42,0,7,15,15,0.4667,8,0.5333,14387,true
flooding_naive,byz_active,31,16,59,1,4,15,15,0.2667,11,0.7333,14387,true
flooding_naive,byz_active,31,16,76,2,5,15,15,0.3333,10,0.6667,14387,true
flooding_naive,byz_active,31,16,93,3,8,15,15,0.5333,8,0.5333,14387,true
flooding_naive,byz_active,31,16,110,4,7,15,15,0.4667,8,0.5333,14387,true
flooding_naive,byz_active,31,16,127,5,7,15,15,0.4667,8,0.5333,14387,true
flooding_naive,byz_active,31,16,144,6,1,15,15,0.0667,14,0.9333,14387,true
flooding_naive,byz_active,31,16,161,7,7,15,15,0.4667,8,0.5333,14387,true
flooding_naive,byz_active,31,16,178,8,7,15,15,0.4667,8,0.5333,14387,true
flooding_naive,byz_active,31,16,195,9,2,15,15,0.1333,13,0.8667,14387,true
flooding_ack,byz_active,31,16,42,0,3,15,15,0.2000,12,0.8000,5000,false
flooding_ack,byz_active,31,16,59,1,1,15,15,0.0667,14,0.9333,5000,false
flooding_ack,byz_active,31,16,76,2,1,15,15,0.0667,14,0.9333,5000,false
flooding_ack,byz_active,31,16,93,3,3,15,15,0.2000,12,0.8000,5000,false
flooding_ack,byz_active,31,16,110,4,3,15,15,0.2000,12,0.8000,5000,false
flooding_ack,byz_active,31,16,127,5,2,15,15,0.1333,13,0.8667,5000,false
flooding_ack,byz_active,31,16,144,6,1,15,15,0.0667,14,0.9333,5000,false
flooding_ack,byz_active,31,16,161,7,3,15,15,0.2000,12,0.8000,5000,false
flooding_ack,byz_active,31,16,178,8,2,15,15,0.1333,13,0.8667,5000,false
flooding_ack,byz_active,31,16,195,9,2,15,15,0.1333,13,0.8667,5000,false
bracha,byz_active,31,16,42,0,0,0,15,0.0000,0,1.0000,14911,true
bracha,byz_active,31,16,59,1,0,0,15,0.0000,0,1.0000,14911,true
bracha,byz_active,31,16,76,2,0,0,15,0.0000,0,1.0000,14911,true
bracha,byz_active,31,16,93,3,0,0,15,0.0000,0,1.0000,14911,true
bracha,byz_active,31,16,110,4,0,0,15,0.0000,0,1.0000,14911,true
bracha,byz_active,31,16,127,5,0,0,15,0.0000,0,1.0000,14911,true
bracha,byz_active,31,16,144,6,0,0,15,0.0000,0,1.0000,14911,true
bracha,byz_active,31,16,161,7,0,0,15,0.0000,0,1.0000,14911,true
bracha,byz_active,31,16,178,8,0,0,15,0.0000,0,1.0000,14911,true
bracha,byz_active,31,16,195,9,0,0,15,0.0000,0,1.0000,14911,true
flooding_naive,byz_active,31,17,42,0,6,14,14,0.4286,8,0.5714,15228,true
flooding_naive,byz_active,31,17,59,1,4,14,14,0.2857,10,0.7143,15228,true
flooding_naive,byz_active,31,17,76,2,4,14,14,0.2857,10,0.7143,15228,true
flooding_naive,byz_active,31,17,93,3,7,14,14,0.5000,7,0.5000,15228,true
flooding_naive,byz_active,31,17,110,4,7,14,14,0.5000,7,0.5000,15228,true
flooding_naive,byz_active,31,17,127,5,7,14,14,0.5000,7,0.5000,15228,true
flooding_naive,byz_active,31,17,144,6,1,14,14,0.0714,13,0.9286,15228,true
flooding_naive,byz_active,31,17,161,7,7,14,14,0.5000,7,0.5000,15228,true
flooding_naive,byz_active,31,17,178,8,1,14,14,0.0714,13,0.9286,15228,true
flooding_naive,byz_active,31,17,195,9,2,14,14,0.1429,12,0.8571,15228,true
flooding_ack,byz_active,31,17,42,0,3,14,14,0.2143,11,0.7857,5000,false
flooding_ack,byz_active,31,17,59,1,1,14,14,0.0714,13,0.9286,5000,false
flooding_ack,byz_active,31,17,76,2,1,14,14,0.0714,13,0.9286,5000,false
flooding_ack,byz_active,31,17,93,3,3,14,14,0.2143,11,0.7857,5000,false
flooding_ack,byz_active,31,17,110,4,3,14,14,0.2143,11,0.7857,5000,false
flooding_ack,byz_active,31,17,127,5,2,14,14,0.1429,12,0.8571,5000,false
flooding_ack,byz_active,31,17,144,6,1,14,14,0.0714,13,0.9286,5000,false
flooding_ack,byz_active,31,17,161,7,3,14,14,0.2143,11,0.7857,5000,false
flooding_ack,byz_active,31,17,178,8,1,14,14,0.0714,13,0.9286,5000,false
flooding_ack,byz_active,31,17,195,9,2,14,14,0.1429,12,0.8571,5000,false
bracha,byz_active,31,17,42,0,0,0,14,0.0000,0,1.0000,15781,true
bracha,byz_active,31,17,59,1,0,0,14,0.0000,0,1.0000,15781,true
bracha,byz_active,31,17,76,2,0,0,14,0.0000,0,1.0000,15781,true
bracha,byz_active,31,17,93,3,0,0,14,0.0000,0,1.0000,15781,true
bracha,byz_active,31,17,110,4,0,0,14,0.0000,0,1.0000,15781,true
bracha,byz_active,31,17,127,5,0,0,14,0.0000,0,1.0000,15781,true
bracha,byz_active,31,17,144,6,0,0,14,0.0000,0,1.0000,15781,true
bracha,byz_active,31,17,161,7,0,0,14,0.0000,0,1.0000,15781,true
bracha,byz_active,31,17,178,8,0,0,14,0.0000,0,1.0000,15781,true
bracha,byz_active,31,17,195,9,0,0,14,0.0000,0,1.0000,15781,true
flooding_naive,byz_active,31,18,42,0,5,13,13,0.3846,8,0.6154,16069,true
flooding_naive,byz_active,31,18,59,1,4,13,13,0.3077,9,0.6923,16069,true
flooding_naive,byz_active,31,18,76,2,4,13,13,0.3077,9,0.6923,16069,true
flooding_naive,byz_active,31,18,93,3,7,13,13,0.5385,7,0.5385,16069,true
flooding_naive,byz_active,31,18,110,4,6,13,13,0.4615,7,0.5385,16069,true
flooding_naive,byz_active,31,18,127,5,7,13,13,0.5385,7,0.5385,16069,true
flooding_naive,byz_active,31,18,144,6,1,13,13,0.0769,12,0.9231,16069,true
flooding_naive,byz_active,31,18,161,7,6,13,13,0.4615,7,0.5385,16069,true
flooding_naive,byz_active,31,18,178,8,1,13,13,0.0769,12,0.9231,16069,true
flooding_naive,byz_active,31,18,195,9,2,13,13,0.1538,11,0.8462,16069,true
flooding_ack,byz_active,31,18,42,0,2,13,13,0.1538,11,0.8462,5000,false
flooding_ack,byz_active,31,18,59,1,1,13,13,0.0769,12,0.9231,5000,false
flooding_ack,byz_active,31,18,76,2,1,13,13,0.0769,12,0.9231,5000,false
flooding_ack,byz_active,31,18,93,3,3,13,13,0.2308,10,0.7692,5000,false
flooding_ack,byz_active,31,18,110,4,3,13,13,0.2308,10,0.7692,5000,false
flooding_ack,byz_active,31,18,127,5,2,13,13,0.1538,11,0.8462,5000,false
flooding_ack,byz_active,31,18,144,6,1,13,13,0.0769,12,0.9231,5000,false
flooding_ack,byz_active,31,18,161,7,3,13,13,0.2308,10,0.7692,5000,false
flooding_ack,byz_active,31,18,178,8,1,13,13,0.0769,12,0.9231,5000,false
flooding_ack,byz_active,31,18,195,9,2,13,13,0.1538,11,0.8462,5000,false
bracha,byz_active,31,18,42,0,0,0,13,0.0000,0,1.0000,16651,true
bracha,byz_active,31,18,59,1,0,0,13,0.0000,0,1.0000,16651,true
bracha,byz_active,31,18,76,2,0,0,13,0.0000,0,1.0000,16651,true
bracha,byz_active,31,18,93,3,0,0,13,0.0000,0,1.0000,16651,true
bracha,byz_active,31,18,110,4,0,0,13,0.0000,0,1.0000,16651,true
bracha,byz_active,31,18,127,5,0,0,13,0.0000,0,1.0000,16651,true
bracha,byz_active,31,18,144,6,0,0,13,0.0000,0,1.0000,16651,true
bracha,byz_active,31,18,161,7,0,0,13,0.0000,0,1.0000,16651,true
bracha,byz_active,31,18,178,8,0,0,13,0.0000,0,1.0000,16651,true
bracha,byz_active,31,18,195,9,0,0,13,0.0000,0,1.0000,16651,true
flooding_naive,byz_active,31,19,42,0,4,12,12,0.3333,8,0.6667,16910,true
flooding_naive,byz_active,31,19,59,1,4,12,12,0.3333,8,0.6667,16910,true
flooding_naive,byz_active,31,19,76,2,4,12,12,0.3333,8,0.6667,16910,true
flooding_naive,byz_active,31,19,93,3,7,12,12,0.5833,7,0.5833,16910,true
flooding_naive,byz_active,31,19,110,4,6,12,12,0.5000,6,0.5000,16910,true
flooding_naive,byz_active,31,19,127,5,6,12,12,0.5000,6,0.5000,16910,true
flooding_naive,byz_active,31,19,144,6,1,12,12,0.0833,11,0.9167,16910,true
flooding_naive,byz_active,31,19,161,7,6,12,12,0.5000,6,0.5000,16910,true
flooding_naive,byz_active,31,19,178,8,1,12,12,0.0833,11,0.9167,16910,true
flooding_naive,byz_active,31,19,195,9,2,12,12,0.1667,10,0.8333,16910,true
flooding_ack,byz_active,31,19,42,0,2,12,12,0.1667,10,0.8333,5000,false
flooding_ack,byz_active,31,19,59,1,1,12,12,0.0833,11,0.9167,5000,false
flooding_ack,byz_active,31,19,76,2,1,12,12,0.0833,11,0.9167,5000,false
flooding_ack,byz_active,31,19,93,3,3,12,12,0.2500,9,0.7500,5000,false
flooding_ack,byz_active,31,19,110,4,3,12,12,0.2500,9,0.7500,5000,false
flooding_ack,byz_active,31,19,127,5,2,12,12,0.1667,10,0.8333,5000,false
flooding_ack,byz_active,31,19,144,6,1,12,12,0.0833,11,0.9167,5000,false
flooding_ack,byz_active,31,19,161,7,3,12,12,0.2500,9,0.7500,5000,false
flooding_ack,byz_active,31,19,178,8,1,12,12,0.0833,11,0.9167,5000,false
flooding_ack,byz_active,31,19,195,9,2,12,12,0.1667,10,0.8333,5000,false
bracha,byz_active,31,19,42,0,0,0,12,0.0000,0,1.0000,17521,true
bracha,byz_active,31,19,59,1,0,0,12,0.0000,0,1.0000,17521,true
bracha,byz_active,31,19,76,2,0,0,12,0.0000,0,1.0000,17521,true
bracha,byz_active,31,19,93,3,0,0,12,0.0000,0,1.0000,17521,true
bracha,byz_active,31,19,110,4,0,0,12,0.0000,0,1.0000,17521,true
bracha,byz_active,31,19,127,5,0,0,12,0.0000,0,1.0000,17521,true
bracha,byz_active,31,19,144,6,0,0,12,0.0000,0,1.0000,17521,true
bracha,byz_active,31,19,161,7,0,0,12,0.0000,0,1.0000,17521,true
bracha,byz_active,31,19,178,8,0,0,12,0.0000,0,1.0000,17521,true
bracha,byz_active,31,19,195,9,0,0,12,0.0000,0,1.0000,17521,true
flooding_naive,byz_active,31,20,42,0,4,11,11,0.3636,7,0.6364,17751,true
flooding_naive,byz_active,31,20,59,1,4,11,11,0.3636,7,0.6364,17751,true
flooding_naive,byz_active,31,20,76,2,4,11,11,0.3636,7,0.6364,17751,true
flooding_naive,byz_active,31,20,93,3,7,11,11,0.6364,7,0.6364,17751,true
flooding_naive,byz_active,31,20,110,4,6,11,11,0.5455,6,0.5455,17751,true
flooding_naive,byz_active,31,20,127,5,6,11,11,0.5455,6,0.5455,17751,true
flooding_naive,byz_active,31,20,144,6,1,11,11,0.0909,10,0.9091,17751,true
flooding_naive,byz_active,31,20,161,7,5,11,11,0.4545,6,0.5455,17751,true
flooding_naive,byz_active,31,20,178,8,1,11,11,0.0909,10,0.9091,17751,true
flooding_naive,byz_active,31,20,195,9,2,11,11,0.1818,9,0.8182,17751,true
flooding_ack,byz_active,31,20,42,0,2,11,11,0.1818,9,0.8182,5000,false
flooding_ack,byz_active,31,20,59,1,1,11,11,0.0909,10,0.9091,5000,false
flooding_ack,byz_active,31,20,76,2,1,11,11,0.0909,10,0.9091,5000,false
flooding_ack,byz_active,31,20,93,3,3,11,11,0.2727,8,0.7273,5000,false
flooding_ack,byz_active,31,20,110,4,3,11,11,0.2727,8,0.7273,5000,false
flooding_ack,byz_active,31,20,127,5,2,11,11,0.1818,9,0.8182,5000,false
flooding_ack,byz_active,31,20,144,6,1,11,11,0.0909,10,0.9091,5000,false
flooding_ack,byz_active,31,20,161,7,3,11,11,0.2727,8,0.7273,5000,false
flooding_ack,byz_active,31,20,178,8,1,11,11,0.0909,10,0.9091,5000,false
flooding_ack,byz_active,31,20,195,9,2,11,11,0.1818,9,0.8182,5000,false
bracha,byz_active,31,20,42,0,0,0,11,0.0000,0,1.0000,18391,true
bracha,byz_active,31,20,59,1,0,0,11,0.0000,0,1.0000,18391,true
bracha,byz_active,31,20,76,2,0,0,11,0.0000,0,1.0000,18391,true
bracha,byz_active,31,20,93,3,0,0,11,0.0000,0,1.0000,18391,true
